stop_atr,rr_ratio,confidence,min_adx,min_volume,min_body,min_range,total_trades,win_rate,total_return,avg_win,avg_loss,profit_factor,expectancy,avg_r
0.5,3.0,0.9,35,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,3.0,0.9,35,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,3.0,0.9,40,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,3.0,0.9,40,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,3.0,0.9,40,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,3.0,0.9,40,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,3.0,0.9,40,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,3.0,0.9,40,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.8,30,1.2,0.15,2.0,9,33.33333333333333,-0.3516386173616427,0.0532509735279875,-0.0852319229909342,0.3123886664721363,-0.03907095748462698,-0.3129305120484686
0.5,4.0,0.8,30,1.2,0.2,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.8,30,1.2,0.25,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.8,30,1.5,0.15,2.0,6,16.666666666666664,-0.38524343310213965,0.0049471873553467265,-0.07803812409149727,0.012678898712496736,-0.06420723885035662,-0.4935043272947283
0.5,4.0,0.8,30,1.5,0.2,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.8,30,1.5,0.25,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.8,35,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.8,35,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.8,35,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.8,35,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.8,35,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.8,35,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.8,40,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.8,40,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.8,40,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.8,40,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.8,40,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.8,40,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.85,30,1.2,0.15,2.0,9,33.33333333333333,-0.3516386173616427,0.0532509735279875,-0.0852319229909342,0.3123886664721363,-0.03907095748462698,-0.3129305120484686
0.5,4.0,0.85,30,1.2,0.2,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.85,30,1.2,0.25,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.85,30,1.5,0.15,2.0,6,16.666666666666664,-0.38524343310213965,0.0049471873553467265,-0.07803812409149727,0.012678898712496736,-0.06420723885035662,-0.4935043272947283
0.5,4.0,0.85,30,1.5,0.2,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.85,30,1.5,0.25,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.85,35,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.85,35,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.85,35,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.85,35,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.85,35,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.85,35,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.85,40,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.85,40,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.85,40,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.85,40,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.85,40,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.85,40,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.9,30,1.2,0.15,2.0,9,33.33333333333333,-0.3516386173616427,0.0532509735279875,-0.0852319229909342,0.3123886664721363,-0.03907095748462698,-0.3129305120484686
0.5,4.0,0.9,30,1.2,0.2,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.9,30,1.2,0.25,2.0,7,28.57142857142857,-0.4704029419815339,0.02049429798203567,-0.10227830758912104,0.08015110325981017,-0.06720042028307627,-0.5342379489559285
0.5,4.0,0.9,30,1.5,0.15,2.0,6,16.666666666666664,-0.38524343310213965,0.0049471873553467265,-0.07803812409149727,0.012678898712496736,-0.06420723885035662,-0.4935043272947283
0.5,4.0,0.9,30,1.5,0.2,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.9,30,1.5,0.25,2.0,5,20.0,-0.38524343310213965,0.0049471873553467265,-0.09754765511437159,0.012678898712496736,-0.07704868662042794,-0.592205192753674
0.5,4.0,0.9,35,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.9,35,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.9,35,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.9,35,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.9,35,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.9,35,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.9,40,1.2,0.15,2.0,8,37.5,-0.20509332222498056,0.0532509735279875,-0.07296924856178862,0.4378636856831205,-0.02563666527812257,-0.22704682605452717
0.5,4.0,0.9,40,1.2,0.2,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.9,40,1.2,0.25,2.0,6,33.33333333333333,-0.3238576468448717,0.02049429798203567,-0.09121156070223577,0.11234484874642275,-0.0539762744741453,-0.45661094044858325
0.5,4.0,0.9,40,1.5,0.15,2.0,5,20.0,-0.23869813796547754,0.0049471873553467265,-0.06091133133020607,0.020304872867281283,-0.04773962759309551,-0.39220519275367394
0.5,4.0,0.9,40,1.5,0.2,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.5,4.0,0.9,40,1.5,0.25,2.0,4,25.0,-0.23869813796547754,0.0049471873553467265,-0.08121510844027476,0.020304872867281283,-0.05967453449136939,-0.49025649094209245
0.75,2.0,0.8,30,1.2,0.15,2.0,8,25.0,-0.021067783027748255,0.4051579553369921,-0.13856394895028876,0.9746593742608253,-0.002633472878468532,0.0
0.75,2.0,0.8,30,1.2,0.2,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.8,30,1.2,0.25,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.8,30,1.5,0.15,2.0,6,16.666666666666664,-0.13857277247658556,0.44671315820964413,-0.11705718613724594,0.7632391875299083,-0.023095462079430945,-0.16666666666666666
0.75,2.0,0.8,30,1.5,0.2,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.8,30,1.5,0.25,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.8,35,1.2,0.15,2.0,7,28.57142857142857,0.1987501596772449,0.4051579553369921,-0.12231315019934788,1.324985758854741,0.028392879953892114,0.14285714285714285
0.75,2.0,0.8,35,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.8,35,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.8,35,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.8,35,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.8,35,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.8,40,1.2,0.15,2.0,7,28.57142857142857,0.1987501596772449,0.4051579553369921,-0.12231315019934788,1.324985758854741,0.028392879953892114,0.14285714285714285
0.75,2.0,0.8,40,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.8,40,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.8,40,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.8,40,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.8,40,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.85,30,1.2,0.15,2.0,8,25.0,-0.021067783027748255,0.4051579553369921,-0.13856394895028876,0.9746593742608253,-0.002633472878468532,0.0
0.75,2.0,0.85,30,1.2,0.2,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.85,30,1.2,0.25,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.85,30,1.5,0.15,2.0,6,16.666666666666664,-0.13857277247658556,0.44671315820964413,-0.11705718613724594,0.7632391875299083,-0.023095462079430945,-0.16666666666666666
0.75,2.0,0.85,30,1.5,0.2,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.85,30,1.5,0.25,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.85,35,1.2,0.15,2.0,7,28.57142857142857,0.1987501596772449,0.4051579553369921,-0.12231315019934788,1.324985758854741,0.028392879953892114,0.14285714285714285
0.75,2.0,0.85,35,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.85,35,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.85,35,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.85,35,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.85,35,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.85,40,1.2,0.15,2.0,7,28.57142857142857,0.1987501596772449,0.4051579553369921,-0.12231315019934788,1.324985758854741,0.028392879953892114,0.14285714285714285
0.75,2.0,0.85,40,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.85,40,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.85,40,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.85,40,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.85,40,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.9,30,1.2,0.15,2.0,7,28.57142857142857,0.22502997998775454,0.4051579553369921,-0.11705718613724594,1.384478710643042,0.03214713999825064,0.14285714285714285
0.75,2.0,0.9,30,1.2,0.2,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.9,30,1.2,0.25,2.0,6,33.33333333333333,0.22502997998775454,0.4051579553369921,-0.14632148267155742,1.384478710643042,0.037504996664625714,0.16666666666666666
0.75,2.0,0.9,30,1.5,0.15,2.0,6,16.666666666666664,-0.13857277247658556,0.44671315820964413,-0.11705718613724594,0.7632391875299083,-0.023095462079430945,-0.16666666666666666
0.75,2.0,0.9,30,1.5,0.2,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.9,30,1.5,0.25,2.0,5,20.0,-0.13857277247658556,0.44671315820964413,-0.14632148267155742,0.7632391875299083,-0.02771455449531711,-0.2
0.75,2.0,0.9,35,1.2,0.15,2.0,6,33.33333333333333,0.4448479226927477,0.4051579553369921,-0.09136699699530913,2.21720078727001,0.07414132044879124,0.3333333333333333
0.75,2.0,0.9,35,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.9,35,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.9,35,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.9,35,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.9,35,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.9,40,1.2,0.15,2.0,6,33.33333333333333,0.4448479226927477,0.4051579553369921,-0.09136699699530913,2.21720078727001,0.07414132044879124,0.3333333333333333
0.75,2.0,0.9,40,1.2,0.2,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.9,40,1.2,0.25,2.0,5,40.0,0.4448479226927477,0.4051579553369921,-0.12182266266041218,2.21720078727001,0.08896958453854956,0.4
0.75,2.0,0.9,40,1.5,0.15,2.0,5,20.0,0.0812451702284076,0.44671315820964413,-0.09136699699530913,1.2223044778208558,0.016249034045681524,0.0
0.75,2.0,0.9,40,1.5,0.2,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.0,0.9,40,1.5,0.25,2.0,4,25.0,0.0812451702284076,0.44671315820964413,-0.12182266266041218,1.2223044778208558,0.0203112925571019,0.0
0.75,2.5,0.8,30,1.2,0.15,2.0,8,25.0,-0.17856811097119632,0.3264077913652681,-0.13856394895028876,0.7852157646054826,-0.022321013871399537,-0.12257740636689557
0.75,2.5,0.8,30,1.2,0.2,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.8,30,1.2,0.25,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.8,30,1.5,0.15,2.0,6,16.666666666666664,-0.026894482924182395,0.5583914477620473,-0.11705718613724594,0.9540489844123718,-0.004482413820697084,-0.08333333333333925
0.75,2.5,0.8,30,1.5,0.2,2.0,5,20.0,-0.026894482924182395,0.5583914477620473,-0.14632148267155742,0.9540489844123718,-0.005378896584836479,-0.10000000000000711
0.75,2.5,0.8,30,1.5,0.25,2.0,5,20.0,-0.026894482924182395,0.5583914477620473,-0.14632148267155742,0.9540489844123718,-0.005378896584836479,-0.10000000000000711
0.75,2.5,0.8,35,1.2,0.15,2.0,7,28.57142857142857,0.04124983173379687,0.3264077913652681,-0.12231315019934788,1.067449545149589,0.005892833104828105,0.002768678437833635
0.75,2.5,0.8,35,1.2,0.2,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.8,35,1.2,0.25,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.8,35,1.5,0.15,2.0,5,20.0,0.19292345978081077,0.5583914477620473,-0.09136699699530913,1.5278805972760483,0.038584691956162154,0.0999999999999929
0.75,2.5,0.8,35,1.5,0.2,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.8,35,1.5,0.25,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.8,40,1.2,0.15,2.0,7,28.57142857142857,0.04124983173379687,0.3264077913652681,-0.12231315019934788,1.067449545149589,0.005892833104828105,0.002768678437833635
0.75,2.5,0.8,40,1.2,0.2,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.8,40,1.2,0.25,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.8,40,1.5,0.15,2.0,5,20.0,0.19292345978081077,0.5583914477620473,-0.09136699699530913,1.5278805972760483,0.038584691956162154,0.0999999999999929
0.75,2.5,0.8,40,1.5,0.2,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.8,40,1.5,0.25,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.85,30,1.2,0.15,2.0,8,25.0,-0.17856811097119632,0.3264077913652681,-0.13856394895028876,0.7852157646054826,-0.022321013871399537,-0.12257740636689557
0.75,2.5,0.85,30,1.2,0.2,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.85,30,1.2,0.25,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.85,30,1.5,0.15,2.0,6,16.666666666666664,-0.026894482924182395,0.5583914477620473,-0.11705718613724594,0.9540489844123718,-0.004482413820697084,-0.08333333333333925
0.75,2.5,0.85,30,1.5,0.2,2.0,5,20.0,-0.026894482924182395,0.5583914477620473,-0.14632148267155742,0.9540489844123718,-0.005378896584836479,-0.10000000000000711
0.75,2.5,0.85,30,1.5,0.25,2.0,5,20.0,-0.026894482924182395,0.5583914477620473,-0.14632148267155742,0.9540489844123718,-0.005378896584836479,-0.10000000000000711
0.75,2.5,0.85,35,1.2,0.15,2.0,7,28.57142857142857,0.04124983173379687,0.3264077913652681,-0.12231315019934788,1.067449545149589,0.005892833104828105,0.002768678437833635
0.75,2.5,0.85,35,1.2,0.2,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.85,35,1.2,0.25,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.85,35,1.5,0.15,2.0,5,20.0,0.19292345978081077,0.5583914477620473,-0.09136699699530913,1.5278805972760483,0.038584691956162154,0.0999999999999929
0.75,2.5,0.85,35,1.5,0.2,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.85,35,1.5,0.25,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.85,40,1.2,0.15,2.0,7,28.57142857142857,0.04124983173379687,0.3264077913652681,-0.12231315019934788,1.067449545149589,0.005892833104828105,0.002768678437833635
0.75,2.5,0.85,40,1.2,0.2,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.85,40,1.2,0.25,2.0,5,40.0,0.28734759474929966,0.3264077913652681,-0.12182266266041218,1.7862455924978369,0.05746951894985994,0.2038761498129671
0.75,2.5,0.85,40,1.5,0.15,2.0,5,20.0,0.19292345978081077,0.5583914477620473,-0.09136699699530913,1.5278805972760483,0.038584691956162154,0.0999999999999929
0.75,2.5,0.85,40,1.5,0.2,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.85,40,1.5,0.25,2.0,4,25.0,0.19292345978081077,0.5583914477620473,-0.12182266266041218,1.5278805972760483,0.04823086494520269,0.12499999999999112
0.75,2.5,0.9,30,1.2,0.15,2.0,7,28.57142857142857,0.0675296520443065,0.3264077913652681,-0.11705718613724594,1.1153789088439732,0.00964709314918663,0.002768678437833635
0.75,2.5,0.9,30,1.2,0.2,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.9,30,1.2,0.25,2.0,6,33.33333333333333,0.0675296520443065,0.3264077913652681,-0.14632148267155742,1.1153789088439732,0.011254942007384389,0.0032301248441392407
0.75,2.5,0.9,30,1.5,0.15,2.0,6,16.666666666666664,-0.026894482924182395,0.5583914477620473,-0.11705718613724594,0.9540489844123718,-0.004482413820697084,-0.08333333333333925
