datetime,open,high,low,close,volume,EMA_8,EMA_30,EMA_Spread,EMA_Spread_ROC,EMA_8_Slope_3,EMA_30_Slope_3,EMA_8_Slope_5,EMA_30_Slope_5,EMA_8_Above_30,EMA_Cross_Above,EMA_Cross_Below,Price_Distance_EMA8,Price_Distance_EMA30,Price_Position_Flag,Close_Below_EMA8,Close_Below_EMA30,Close_Above_EMA8,Close_Above_EMA30,Near_EMA8,Near_EMA30,Candle_Body_Size,Candle_Range,Wick_to_Body_Ratio,Green_Candle,Red_Candle,Strong_Candle,Price_Returns,Rolling_Volatility,Volume_MA20,Volume_Spike,Volume_ROC,Volume_Price_Trend,EMA_Spread_Lag_1,Price_Distance_EMA30_Lag_1,EMA_Spread_Lag_2,Price_Distance_EMA30_Lag_2,EMA_Spread_Lag_3,Price_Distance_EMA30_Lag_3,Cross_Above_Last_5,Cross_Below_Last_5,Cross_Above_Last_10,Cross_Below_Last_10,Swing_High_5,Swing_Low_5,Swing_High_10,Swing_Low_10,Swing_High_20,Swing_Low_20,Distance_to_Swing_High,Distance_to_Swing_Low,Hour,Minute,Time_Slot,Morning_Session,Afternoon_Session,Best_Hours,Bullish_Cross_Signal,Bearish_Cross_Signal,Bullish_Retest_Signal,Bearish_Retest_Signal,target_long_1.0R,target_short_1.0R,target_long_2.0R,target_short_2.0R,target_combined_1.0R,direction_1.0R,target_combined_2.0R,direction_2.0R
2024-01-19 14:35:00+05:30,1367.45,1369.5,1366.2,1369.45,96314,1368.7036100155535,1366.4324399956288,0.0016584541384678,1.7015702627621448e-06,6.349441400066606e-05,0.0003748445555343,0.0005911562038408,0.000772498603467,1,0,0,0.0005450290148939,0.0022034831533617,2,0,0,1,1,1,0,0.0014604403227573,0.0024097265325495,0.6499999554928555,1,0,1,0.0012429171997807,0.0011460199920786,123764.5,0.778203766023375,-0.4086231456921112,0,0.001656752568205,0.001115457935207,0.0018866121179698,0.0021043725678764,0.0019685174426427,0.0027594128945454,0.0,0.0,0.0,0.0,1371.0,1366.2,1371.0,1365.3,1371.5,1360.2,0.0011318412501368,0.0030304136697214,14,35,875,0,1,0,0,0,0,0,0,1,0,1,1,-1,1,-1
2024-01-19 14:40:00+05:30,1369.4,1370.0,1367.4,1368.8,108702,1368.7250300120972,1366.5851858023625,0.0015632993934356,-9.515474503213588e-05,1.690950254176637e-05,0.0003411648684397,0.0003053632975529,0.0006776310717616,1,0,0,5.477059314925834e-05,0.0016180699865849,2,0,0,1,1,1,1,0.000438340151958,0.0018994739918175,3.333332572887925,0,1,0,-0.0004746431048961,0.0011571324259585,123080.3,0.8831795177619813,0.1286209689141766,0,0.0016584541384678,0.0022034831533617,0.001656752568205,0.001115457935207,0.0018866121179698,0.0021043725678764,0.0,0.0,0.0,0.0,1370.75,1366.2,1371.0,1365.3,1371.5,1361.2,0.0016072472238457,0.0025569842197545,14,40,880,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-19 14:45:00+05:30,1368.8,1369.9,1367.2,1367.8,100408,1368.5194677871868,1366.6635609118875,0.001356855443266,-0.0002064439501696,2.1273115138807852e-05,0.0003214907627889,-7.105182305314857e-05,0.0005440498114316,1,0,0,-0.0005260036461375,0.0008308517971285,1,1,0,0,1,1,1,0.0007311010381634,0.0019739728030414,1.6999997674740777,0,1,0,-0.0007305669199298,0.0011610889492259,122743.2,0.8180330967418155,-0.0763003440599069,0,0.0015632993934356,0.0016180699865849,0.0016584541384678,0.0022034831533617,0.001656752568205,0.001115457935207,0.0,0.0,0.0,0.0,1370.25,1366.2,1371.0,1365.3,1371.5,1362.2,0.0023395233221231,0.0018277525954086,14,45,885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 14:50:00+05:30,1367.85,1369.5,1367.8,1369.3,96642,1368.692919390034,1366.8336537562818,0.0013578219774719,9.66534205895913e-07,-7.810767386850111e-06,0.0002936213667865,-6.551137348381966e-06,0.000523043557773,1,0,0,0.0004433510625617,0.0018011730400336,2,0,0,1,1,1,1,0.0010589352223764,0.0012415102607171,0.1724137768216369,1,0,1,0.0010966515572452,0.0011688563807399,123129.2,0.7848828710005425,-0.0375069715560513,0,0.001356855443266,0.0008308517971285,0.0015632993934356,0.0016180699865849,0.0016584541384678,0.0022034831533617,0.0,0.0,0.0,0.0,1370.0,1366.2,1371.0,1365.3,1371.5,1362.9,0.0012415102607171,0.0029212006134521,14,50,890,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-19 14:55:00+05:30,1369.35,1369.75,1368.1,1368.55,113728,1368.6611595255822,1366.9443857720055,0.0012544472277788,-0.0001033747496931,-4.6664220434749046e-05,0.0002628449169321,0.0001248118341379,0.0005270388953,1,0,0,-8.122430717346985e-05,0.0011732229206053,1,1,0,0,1,1,1,0.0005845603010485,0.0012056556209127,1.0624998182397152,0,1,0,-0.0005477251150223,0.0011615997628521,120290.1,0.9454477134859808,0.1767968378137869,0,0.0013578219774719,0.0018011730400336,0.001356855443266,0.0008308517971285,0.0015632993934356,0.0016180699865849,0.0,0.0,0.0,0.0,1370.0,1366.2,1371.0,1366.2,1371.5,1362.9,0.0017902159219612,0.00171714588433,14,55,895,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-19 15:00:00+05:30,1368.55,1370.0,1366.1,1366.25,385634,1368.1253462976752,1366.8995866899406,0.0008971708016355,-0.0003572764261433,-0.0002879911457518,0.0001727021812856,-0.0004224900947487,0.000341873246447,1,0,0,-0.0013726230907045,-0.000475452289069,0,1,1,0,0,1,1,0.001683440073193,0.0028545288197621,0.6956521325898675,0,1,1,-0.0016806108655145,0.0012197267555131,131601.7,2.930311690502478,2.3908448227349464,1,0.0012544472277788,0.0011732229206053,0.0013578219774719,0.0018011730400336,0.001356855443266,0.0008308517971285,0.0,0.0,0.0,0.0,1370.0,1366.1,1371.0,1366.1,1371.5,1362.9,0.0034766697163769,0.0001097895699909,15,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19 15:05:00+05:30,1366.25,1367.65,1366.2,1366.9,318014,1367.853047120414,1366.8996133551057,0.0006975153744299,-0.0001996554272055,-0.000613630901221,4.825722474901771e-05,-0.0006370767484799,0.0002300826585929,1,0,0,-0.0006972325118252,2.8286260475062535e-07,1,1,0,0,1,1,1,0.0004755285682932,0.0010607944985002,1.2307689719477417,1,0,0,0.0004757548032936,0.0012051448054109,141486.2,2.247667970445174,-0.1753476093912881,0,0.0008971708016355,-0.000475452289069,0.0012544472277788,0.0011732229206053,0.0013578219774719,0.0018011730400336,0.0,0.0,0.0,0.0,1370.0,1366.1,1370.75,1366.1,1371.5,1363.3,0.0028165922891213,0.0005852659302071,15,5,905,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-19 15:10:00+05:30,1366.9,1368.1,1366.15,1367.2,359590,1367.7079255380995,1366.9189931386472,0.0005770424220688,-0.0001204729523611,-0.000696471862921,-1.8576200774920577e-05,-0.0005930074567366,0.0001869020540719,1,0,0,-0.0003715078540811,0.0002055345679877,1,1,0,0,1,1,1,0.0002194265652427,0.0014262726740782,5.499997493468188,1,0,0,0.0002194747238275,0.0009269241497294,151022.8,2.381031208532752,0.1307363826749765,0,0.0006975153744299,2.8286260475062535e-07,0.0008971708016355,-0.000475452289069,0.0012544472277788,0.0011732229206053,0.0,0.0,0.0,0.0,1370.0,1366.1,1370.25,1366.1,1371.5,1365.3,0.0022308367466354,0.0008045640725571,15,10,910,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-19 15:15:00+05:30,1367.2,1368.0,1367.0,1367.45,365996,1367.650608751855,1366.9532516458312,0.0005099689977872,-6.707342428161512e-05,-0.0003469985751704,3.9260349782172255e-05,-0.0007615372472616,8.749995964812076e-05,1,0,0,-0.0001467028058468,0.0003632661919403,1,1,0,0,1,1,1,0.0001828220410252,0.000731288164101,2.9999983590608976,1,0,0,0.0001828554710356,0.0009128133551758,156560.4,2.3377303583792584,0.0178147334464251,0,0.0005770424220688,0.0002055345679877,0.0006975153744299,2.8286260475062535e-07,0.0008971708016355,-0.000475452289069,0.0,0.0,0.0,0.0,1370.0,1366.1,1370.0,1366.1,1371.0,1365.3,0.0018647848184576,0.0009872390215365,15,15,915,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-19 15:20:00+05:30,1367.5,1367.55,1366.9,1367.15,307266,1367.539362362554,1366.9659450880356,0.0004194252821698,-9.054371561734918e-05,-0.000229326358208,4.85271429458709e-05,-0.0008196310352059,1.5771904295821705e-05,1,0,0,-0.0002847985682288,0.000134626713941,1,1,0,0,1,1,1,0.0002560070219068,0.0004754416121126,0.857142522330836,0,1,0,-0.0002193864492302,0.0008557394071349,164099.7,1.872434867339794,-0.1604662346036568,0,0.0005099689977872,0.0003632661919403,0.0005770424220688,0.0002055345679877,0.0006975153744299,2.8286260475062535e-07,0.0,0.0,0.0,0.0,1370.0,1366.1,1370.0,1366.1,1371.0,1365.3,0.002084628606956,0.0007680210657207,15,20,920,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-19 15:25:00+05:30,1367.2,1369.5,1367.1,1368.2,297462,1367.686170726431,1367.0455615339688,0.0004682131212266,4.878783905678651e-05,-1.590603612250326e-05,9.259392543148154e-05,-0.0003210053614111,0.0001067926608871,1,0,0,0.0003755512889701,0.0008437644101967,2,0,0,1,1,1,1,0.0007308872971787,0.0017541295132291,1.399999808452117,1,0,1,0.0007680210657206,0.0008720247045181,174560.7,1.7040605359625618,-0.0319072074359024,1,0.0004194252821698,0.000134626713941,0.0005099689977872,0.0003632661919403,0.0005770424220688,0.0002055345679877,0.0,0.0,0.0,0.0,1369.5,1366.15,1370.0,1366.1,1371.0,1365.3,0.0013155971349217,0.0015348633240755,15,25,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 09:15:00+05:30,1365.0,1377.5,1350.0,1362.9,599324,1366.6225772316686,1366.778105951132,-0.0001141160169223,-0.000582329138149,-0.0007516770099089,-0.0001281285182855,-0.0008995629255172,-8.889270491142037e-05,0,0,1,-0.00273136490694,-0.0028454809238623,0,1,1,0,0,0,0,0.0015408320493065,0.0201775625504439,12.09523731025776,0,1,1,-0.0038737026750474,0.0012017530356838,198719.4,3.015931006232909,1.0147918053398417,1,0.0004682131212266,0.0008437644101967,0.0004194252821698,0.000134626713941,0.0005099689977872,0.0003632661919403,0.0,1.0,0.0,1.0,1377.5,1350.0,1377.5,1350.0,1377.5,1350.0,0.0107124513904174,0.0094651111600264,9,15,555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-01-20 09:20:00+05:30,1363.4,1372.2,1362.2,1369.0,285634,1367.1508934024089,1366.921453954285,0.0001675963828516,0.000281712399774,-0.0002840641891829,-3.254736075210725e-05,-0.0004072741886552,1.800264426849611e-06,1,1,0,0.001350698756458,0.0015182951393097,2,0,0,1,1,1,1,0.0040905770635499,0.0073046018991964,0.7857142665064073,1,0,1,0.004475750238462,0.0015937558798941,208819.7,1.3678498724018853,-0.5234063711781941,1,-0.0001141160169223,-0.0028454809238623,0.0004682131212266,0.0008437644101967,0.0004194252821698,0.000134626713941,1.0,1.0,1.0,1.0,1377.5,1350.0,1377.5,1350.0,1377.5,1350.0,0.006208911614317,0.0138787436084733,9,20,560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 09:25:00+05:30,1369.0,1369.0,1364.15,1367.2,136334,1367.1618059796513,1366.9394246669117,0.0001626545587621,-4.941824089531809e-06,-0.0003833955171904,-7.763959742351679e-05,-0.000357403249833,-1.0115180532215412e-05,1,0,0,2.7935942326494253e-05,0.0001905905010886,2,0,0,1,1,1,1,0.0013165593914569,0.0035473961380923,1.6944443157420028,0,1,1,-0.0013148283418553,0.0015998233999147,211603.8,0.6442889967004374,-0.5226968778226682,0,0.0001675963828516,0.0015182951393097,-0.0001141160169223,-0.0028454809238623,0.0004682131212266,0.0008437644101967,1.0,1.0,1.0,1.0,1377.5,1350.0,1377.5,1350.0,1377.5,1350.0,0.0075336454066705,0.0125804564072557,9,25,565,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-01-20 09:30:00+05:30,1367.0,1370.5,1365.3,1369.0,125206,1367.5702935397287,1367.072365010982,0.0003637169676747,0.0002010624089126,0.0006934733289565,0.0002152939519359,2.261812568315633e-05,7.78511881211949e-05,1,0,0,0.0010443436524991,0.0014080606201739,2,0,0,1,1,1,1,0.0014609203798392,0.0037983929875822,1.59999989048003,1,0,1,0.001316559391457,0.0015775789245307,212716.3,0.5886055746550688,-0.0816230727478105,0,0.0001626545587621,0.0001905905010886,0.0001675963828516,0.0015182951393097,-0.0001141160169223,-0.0028454809238623,1.0,1.0,1.0,1.0,1377.5,1350.0,1377.5,1350.0,1377.5,1350.0,0.006208911614317,0.0138787436084733,9,30,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 09:35:00+05:30,1368.8,1370.2,1367.0,1367.6,100440,1367.5768949753444,1367.1064059780151,0.0003440252978422,-1.969166983252995e-05,0.0003115980649914,0.0001353055240996,-7.989826425504459e-05,4.450798551167381e-05,1,0,0,1.689457784109294e-05,0.0003609198756833,2,0,0,1,1,1,1,0.0008774495466511,0.0023398654577362,1.6666664767221806,0,1,0,-0.0010226442658876,0.0015923961001033,212129.4,0.4734845806380445,-0.1978020222673034,0,0.0003637169676747,0.0014080606201739,0.0001626545587621,0.0001905905010886,0.0001675963828516,0.0015182951393097,1.0,1.0,1.0,1.0,1377.5,1350.0,1377.5,1350.0,1377.5,1350.0,0.0072389587598713,0.0128692600175489,9,35,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 09:40:00+05:30,1367.6,1368.2,1365.0,1366.1,135890,1367.2486960919346,1367.0414765600788,0.0001516869422851,-0.000192338355557,6.355510511137899e-05,7.465721693698288e-05,0.0004581505316078,0.0001926944891785,1,0,0,-0.0008408579839943,-0.0006891710417091,0,1,1,0,0,1,1,0.0010980162506405,0.0023424346680331,1.1333332301169283,0,1,1,-0.0010968119333137,0.0016070977856474,213620.2,0.636128980311787,0.3529470330545599,0,0.0003440252978422,0.0003609198756833,0.0003637169676747,0.0014080606201739,0.0001626545587621,0.0001905905010886,1.0,0.0,1.0,1.0,1372.2,1362.2,1377.5,1350.0,1377.5,1350.0,0.0083449235048679,0.0117853744235414,9,40,580,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 09:45:00+05:30,1366.2,1367.0,1364.2,1366.05,79544,1366.9823191826158,1366.9775103303962,3.5202607661794577e-06,-0.000148166681519,-0.0004299408665795,-6.938526665702765e-05,-0.0001233033022225,4.100921523254947e-05,1,0,0,-0.0006824927218007,-0.0006789724610345,0,1,1,0,0,1,1,0.0001098056440101,0.0020497053548552,17.666650577636364,0,1,0,-3.660054168797e-05,0.0016070974802013,213784.4,0.3720757922467682,-0.4146441975126941,0,0.0001516869422851,-0.0006891710417091,0.0003440252978422,0.0003609198756833,0.0003637169676747,0.0014080606201739,0.0,0.0,1.0,1.0,1370.5,1364.15,1377.5,1350.0,1377.5,1350.0,0.0083818308261044,0.0117492039090808,9,45,585,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 09:50:00+05:30,1366.05,1366.85,1364.5,1365.0,38564,1366.5418038087012,1366.8499290187576,-0.0002257327546201,-0.0002292530153862,-0.0007568796829241,-0.0001876057036498,-0.0004534958248821,-6.547155385168447e-05,0,0,1,-0.001129526599781,-0.0013552593544011,0,1,1,0,0,1,1,0.0007692307692307,0.0017216117216116,1.2380950771428882,0,1,0,-0.0007686395080707,0.0016113200660539,210677.8,0.1830472883236867,-0.5151865634114452,0,3.5202607661794577e-06,-0.0006789724610345,0.0001516869422851,-0.0006891710417091,0.0003440252978422,0.0003609198756833,0.0,1.0,1.0,2.0,1370.5,1364.2,1377.5,1350.0,1377.5,1350.0,0.0091575091575091,0.0109890109890109,9,50,590,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 09:55:00+05:30,1364.8,1366.9,1364.3,1364.8,56970,1366.1547362956564,1366.7176755336766,-0.0004124701333676,-0.0001867373787475,-0.0008001176372703,-0.0002368626204502,-0.0010350892021852,-0.0002594518669115,0,0,0,-0.0009926262424212,-0.0014050963757888,0,1,1,0,0,1,1,0.0,0.001905041031653,19050410.31653089,0,0,0,-0.0001465201465201,0.0016011751114582,205383.1,0.2773840690884498,0.4772845140545587,0,-0.0002257327546201,-0.0013552593544011,3.5202607661794577e-06,-0.0006789724610345,0.0001516869422851,-0.0006891710417091,0.0,1.0,1.0,2.0,1370.2,1364.2,1377.5,1350.0,1377.5,1350.0,0.0093053927315357,0.01084407971864,9,55,595,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 10:00:00+05:30,1364.8,1366.5,1362.8,1363.1,76966,1365.4759060077329,1366.4842771121491,-0.0007397631167311,-0.0003272929833635,-0.0011019990191121,-0.0003608202874733,-0.0015362858025247,-0.0004550698198368,0,0,0,-0.00174301665889,-0.0024827797756211,0,1,1,0,0,1,0,0.0012471572151713,0.0027144009977258,1.1764704939030903,0,1,1,-0.0012456037514654,0.0015874059988856,204415.7,0.3765170679160162,0.3509917500438828,0,-0.0004124701333676,-0.0014050963757888,-0.0002257327546201,-0.0013552593544011,3.5202607661794577e-06,-0.0006789724610345,0.0,1.0,1.0,2.0,1368.2,1362.8,1377.5,1350.0,1377.5,1350.0,0.0105641552343922,0.0096104467757317,10,0,600,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 10:05:00+05:30,1363.25,1365.6,1362.9,1362.9,58544,1364.903482450459,1366.2530334274943,-0.0009902054274233,-0.0002504423106921,-0.0011988812590115,-0.0004366943133924,-0.0017152794865915,-0.0005767514344688,0,0,0,-0.0014700142713764,-0.0024602196987997,0,1,1,0,0,1,0,0.000256805341551,0.0019810697776798,6.71428309974536,0,1,0,-0.0001467243782553,0.001586451977389,201907.8,0.2899541275770426,-0.2393524413377336,0,-0.0007397631167311,-0.0024827797756211,-0.0004124701333676,-0.0014050963757888,-0.0002257327546201,-0.0013552593544011,0.0,1.0,1.0,1.0,1367.0,1362.8,1372.2,1362.2,1377.5,1350.0,0.0068236847897864,0.0005136106831022,10,5,605,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 10:10:00+05:30,1362.9,1364.95,1361.1,1364.9,93144,1364.9027085725793,1366.1657409483012,-0.0009253662361505,6.483919127280198e-05,-0.0009164611370978,-0.0004038395019365,-0.0015213149291353,-0.0005938425292006,0,0,0,-1.984447636599662e-06,-0.0009273506837871,0,1,1,0,0,1,1,0.0014653088138325,0.0028207194666276,0.9249999368734476,1,0,1,0.0014674590945777,0.0016245165677964,201544.6,0.4621508092997778,0.5910084722601803,0,-0.0009902054274233,-0.0024602196987997,-0.0007397631167311,-0.0024827797756211,-0.0004124701333676,-0.0014050963757888,0.0,1.0,0.0,1.0,1366.9,1361.1,1370.5,1361.1,1377.5,1350.0,0.0041028646787309,0.0027840867462819,10,10,610,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1
2024-01-20 10:15:00+05:30,1364.9,1367.0,1364.5,1365.0,61916,1364.924328889784,1366.0905318548623,-0.0008543611465775,7.100508957299438e-05,-0.0004039449656505,-0.0002881447403982,-0.0011836263730894,-0.0005555819609548,0,0,0,5.543671078097819e-05,-0.0007989244357965,1,0,1,1,0,1,1,7.326007326000664e-05,0.0018315018315018,23.999967240067456,1,0,0,7.326544069163887e-05,0.0016006208148382,199808.3,0.3098770171209104,-0.335265824959203,0,-0.0009253662361505,-0.0009273506837871,-0.0009902054274233,-0.0024602196987997,-0.0007397631167311,-0.0024827797756211,0.0,0.0,0.0,1.0,1367.0,1361.1,1370.5,1361.1,1377.5,1350.0,0.004029304029304,0.0028571428571429,10,15,615,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-20 10:20:00+05:30,1365.5,1366.6,1364.65,1365.75,22200,1365.107811358721,1366.0685620577744,-0.0007034601494076,0.0001509009971698,0.0001497020931436,-0.0001350199159353,-0.0007663296910086,-0.000474943353351,0,0,0,0.000470209512194,-0.0002332506372135,1,0,1,1,0,1,1,0.0001830496064433,0.0014277869302579,6.799996285161301,1,0,0,0.0005494505494505,0.0016052848119317,195231.9,0.1137109253149715,-0.6414497060533626,0,-0.0008543611465775,-0.0007989244357965,-0.0009253662361505,-0.0009273506837871,-0.0009902054274233,-0.0024602196987997,0.0,0.0,0.0,1.0,1367.0,1361.1,1370.2,1361.1,1377.5,1350.0,0.0032582829946915,0.0034047226798463,10,20,620,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-20 10:25:00+05:30,1365.75,1366.15,1364.2,1365.0,21616,1365.083853279005,1365.999622570176,-0.0006708932536051,3.256689580249407e-05,0.000132716204084,-0.0001215946009667,-0.0002871180128502,-0.0003546726077209,0,0,0,-6.143097363010816e-05,-0.0007323242272352,0,1,1,0,0,1,1,0.0005494505494505,0.0014285714285714,1.5999997088001137,0,1,0,-0.0005491488193299,0.0015661534804909,177031.0,0.1221029085301444,-0.0263063063063062,0,-0.0007034601494076,-0.0002332506372135,-0.0008543611465775,-0.0007989244357965,-0.0009253662361505,-0.0009273506837871,0.0,0.0,0.0,1.0,1367.0,1361.1,1368.2,1361.1,1377.5,1350.0,0.0023443223443223,0.0028571428571429,10,25,625,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
2024-01-20 10:30:00+05:30,1365.1,1369.75,1364.95,1368.95,141516,1365.9429969947817,1366.1899695011325,-0.0001804101730164,0.0004904830805887,0.0007463183734341,7.278993884480997e-05,0.0007616029687728,-4.61583065646229e-05,0,0,0,0.0021965762118546,0.0020161660388381,2,0,0,1,1,0,0,0.0028123744475694,0.0035063369735928,0.2467532379793505,1,0,1,0.002893772893773,0.0016963556630502,168206.1,0.841325017344793,5.5468171724648405,0,-0.0006708932536051,-0.0007323242272352,-0.0007034601494076,-0.0002332506372135,-0.0008543611465775,-0.0007989244357965,0.0,0.0,0.0,1.0,1369.75,1361.1,1369.75,1361.1,1377.5,1350.0,0.0005843894955987,0.0057343219255634,10,30,630,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 10:35:00+05:30,1368.95,1374.1,1368.95,1371.7,171990,1367.222330995941,1366.5454553397692,0.0004934575024947,0.0006738676755112,0.0015489762930268,0.0003490990827549,0.0016994782183324,0.0002779416728781,1,1,0,0.003264320918611,0.0037577784211058,2,0,0,1,1,0,0,0.0020048115477145,0.0037544652620834,0.8727272291955889,1,0,1,0.002008838891121,0.0017506231203581,158826.1,1.0828824733466351,0.2153396082421774,0,-0.0001804101730164,0.0020161660388381,-0.0006708932536051,-0.0007323242272352,-0.0007034601494076,-0.0002332506372135,1.0,0.0,1.0,1.0,1374.1,1364.2,1374.1,1361.1,1377.5,1350.0,0.0017496537143689,0.0077276372384633,10,35,635,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2024-01-20 10:40:00+05:30,1371.75,1375.7,1371.6,1375.2,147892,1368.9951463301766,1367.103813059784,0.0013753150599131,0.0008818575574183,0.0028652401402128,0.0008083387955336,0.0029824491762878,0.0007417379604745,1,0,0,0.0045119645650257,0.0058872796249389,2,0,0,1,1,0,0,0.0025087260034904,0.0029813845258872,0.1884057895914545,1,0,1,0.0025515783334548,0.0018301596266235,147920.9,0.9998046253098783,-0.1401127972556544,0,0.0004934575024947,0.0037577784211058,-0.0001804101730164,0.0020161660388381,-0.0006708932536051,-0.0007323242272352,1.0,0.0,1.0,0.0,1375.7,1364.2,1375.7,1361.1,1377.5,1350.0,0.0003635834787667,0.0102530541012217,10,40,640,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 10:45:00+05:30,1375.2,1383.5,1375.2,1382.5,322460,1371.996224923471,1368.0971154430238,0.0028203323547536,0.0014450172948404,0.0044315377303494,0.0013959595550153,0.0050460582727847,0.0014849572280571,1,0,0,0.0075976673247951,0.0104179996795488,2,0,0,1,1,0,0,0.0052802893309222,0.0060036166365279,0.1369862987755685,1,0,1,0.005308318789994,0.0021410836893216,148680.6,2.168810187744736,1.1803748681470263,1,0.0013753150599131,0.0058872796249389,0.0004934575024947,0.0037577784211058,-0.0001804101730164,0.0020161660388381,1.0,0.0,1.0,0.0,1383.5,1364.2,1383.5,1361.1,1383.5,1350.0,0.0007233273056057,0.0154792043399638,10,45,645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20 10:50:00+05:30,1382.5,1382.5,1375.6,1377.0,390228,1373.1081749404773,1368.6714950918608,0.003221989723033,0.0004016573682793,0.0043049647530613,0.0015557768267305,0.0058782628204101,0.0019559833528046,1,0,0,0.0028263072327688,0.0060482969558018,2,0,0,1,1,0,0,0.0039941902687,0.0050108932461874,0.2545454481725787,0,1,1,-0.0039783001808317,0.0023679067093084,153318.9,2.5452047986256097,0.2101593996154562,1,0.0028203323547536,0.0104179996795488,0.0013753150599131,0.0058872796249389,0.0004934575024947,0.0037577784211058,1.0,0.0,1.0,0.0,1383.5,1364.95,1383.5,1361.1,1383.5,1350.0,0.0047204066811909,0.0115468409586057,10,50,650,1,0,1,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-20 10:55:00+05:30,1377.45,1378.85,1374.0,1375.0,250166,1373.52858050926,1369.0797857310956,0.0032354871113923,1.3497388359345018e-05,0.0033115049320928,0.0014453713408121,0.0055533675498666,0.0021152374812254,1,0,0,0.0010701232659926,0.004305610377385,2,0,0,1,1,1,0,0.0017818181818182,0.0035272727272726,0.97959178175753,0,1,1,-0.0014524328249818,0.0021978225860188,135861.0,1.8413378379373035,-0.3589235011326711,1,0.003221989723033,0.0060482969558018,0.0028203323547536,0.0104179996795488,0.0013753150599131,0.0058872796249389,1.0,0.0,1.0,0.0,1383.5,1368.95,1383.5,1361.1,1383.5,1361.1,0.0061818181818181,0.0101090909090909,10,55,655,1,0,1,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-20 11:00:00+05:30,1375.0,1376.5,1371.1,1376.45,137538,1374.1777848405357,1369.5552834258638,0.0033582777541297,0.0001227906427373,0.0015900626236684,0.0010658366035424,0.0050872880634766,0.002202508576889,1,0,0,0.0016507792941729,0.0050090570483027,2,0,0,1,1,1,0,0.0010534345599186,0.0039231356024556,2.724137672438616,1,0,0,0.0010545454545454,0.0019909385178715,128456.2,1.070699584761187,-0.4502130585291366,0,0.0032354871113923,0.004305610377385,0.003221989723033,0.0060482969558018,0.0028203323547536,0.0104179996795488,0.0,0.0,1.0,0.0,1383.5,1371.1,1383.5,1364.2,1383.5,1361.1,0.0051218714809836,0.0088997057648298,11,0,660,1,0,1,0,0,0,0,0,1,0,0,1,-1,0,0
2024-01-20 11:05:00+05:30,1376.45,1376.9,1374.4,1375.85,56260,1374.5493882093056,1369.9613941725822,0.0033346615086843,-2.3616245445418505e-05,0.0010495992195886,0.000942446076613,0.004057166962219,0.0020902444170662,1,0,0,0.0009453151075294,0.0042799766162137,2,0,0,1,1,1,0,0.0004360940509504,0.0018170585456263,3.1666659405228303,0,1,0,-0.0004359039558284,0.0019635510476639,124452.5,0.4520600229003033,-0.5909494103447774,0,0.0033582777541297,0.0050090570483027,0.0032354871113923,0.004305610377385,0.003221989723033,0.0060482969558018,0.0,0.0,1.0,0.0,1383.5,1371.1,1383.5,1364.2,1383.5,1361.1,0.0055601991496166,0.0084674928226186,11,5,665,1,0,1,0,0,0,0,0,1,0,0,1,-1,0,0
