filters,stop_atr,rr_ratio,total_trades,win_rate,total_return,avg_win,avg_loss,profit_factor,expectancy,avg_r
EMA+Vol+Candle+Structure,0.75,1.5,7,42.857142857142854,0.06382904025083919,0.29778057532850605,-0.20737817143366974,1.0769476360621384,0.00911843432154845,0.07142857142857609
EMA+Vol+Candle+Structure,0.75,1.5,6,50.0,0.31901758930921253,0.30143450666514743,-0.19509531022874324,1.5450628019285793,0.053169598218202094,0.25000000000001293
EMA+Vol+Candle+Structure,0.75,1.5,5,40.0,0.035353730951041495,0.3103198308186356,-0.19509531022874324,1.0604042043340942,0.00707074619020831,1.554312234475219e-14
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA,0.75,2.0,123,26.01626016260163,-2.100754232518184,0.2764496700905448,-0.12029828214742433,0.8081002410486382,-0.01707930270339983,-0.10293947514643902
EMA+Structure,0.75,2.0,18,44.44444444444444,1.397098299882219,0.3758691938986841,-0.1609855251307254,1.8678409433070027,0.07761657221567883,0.5
EMA+Structure,0.75,2.0,6,66.66666666666666,1.0876508774780482,0.3864784442867165,-0.22913144983440897,3.373421191774596,0.18127514624634125,1.0
EMA+Structure,0.75,2.0,18,44.44444444444444,1.397098299882219,0.3758691938986841,-0.1609855251307254,1.8678409433070027,0.07761657221567883,0.5
EMA+Structure,0.75,2.0,6,66.66666666666666,1.0876508774780482,0.3864784442867165,-0.22913144983440897,3.373421191774596,0.18127514624634125,1.0
EMA+Structure,0.75,2.0,18,44.44444444444444,1.397098299882219,0.3758691938986841,-0.1609855251307254,1.8678409433070027,0.07761657221567883,0.5
EMA+Structure,0.75,2.0,6,66.66666666666666,1.0876508774780482,0.3864784442867165,-0.22913144983440897,3.373421191774596,0.18127514624634125,1.0
EMA+Structure,0.75,2.0,18,44.44444444444444,1.397098299882219,0.3758691938986841,-0.1609855251307254,1.8678409433070027,0.07761657221567883,0.5
EMA+Structure,0.75,2.0,6,66.66666666666666,1.0876508774780482,0.3864784442867165,-0.22913144983440897,3.373421191774596,0.18127514624634125,1.0
EMA+Candle,0.75,2.0,38,44.73684210526316,2.263003248320884,0.2972509786986118,-0.13286968521692935,1.8110357096723317,0.05955271706107591,0.31434216096099676
EMA+Candle,0.75,2.0,38,44.73684210526316,2.263003248320884,0.2972509786986118,-0.13286968521692935,1.8110357096723317,0.05955271706107591,0.31434216096099676
EMA+Candle,0.75,2.0,25,40.0,1.3763967131640074,0.31853324921494336,-0.12059571859902839,1.7608875501019634,0.0550558685265603,0.28789312967044983
EMA+Candle,0.75,2.0,25,40.0,1.3763967131640074,0.31853324921494336,-0.12059571859902839,1.7608875501019634,0.0550558685265603,0.28789312967044983
EMA+Candle,0.75,2.0,38,44.73684210526316,2.263003248320884,0.2972509786986118,-0.13286968521692935,1.8110357096723317,0.05955271706107591,0.31434216096099676
EMA+Candle,0.75,2.0,38,44.73684210526316,2.263003248320884,0.2972509786986118,-0.13286968521692935,1.8110357096723317,0.05955271706107591,0.31434216096099676
EMA+Candle,0.75,2.0,25,40.0,1.3763967131640074,0.31853324921494336,-0.12059571859902839,1.7608875501019634,0.0550558685265603,0.28789312967044983
EMA+Candle,0.75,2.0,25,40.0,1.3763967131640074,0.31853324921494336,-0.12059571859902839,1.7608875501019634,0.0550558685265603,0.28789312967044983
EMA+Candle+Structure,0.75,2.0,10,60.0,1.6792798765810684,0.3870940055411119,-0.1608210391664007,3.610479147015594,0.16792798765810685,0.9
EMA+Candle+Structure,0.75,2.0,7,42.857142857142854,0.6058363706277841,0.39704076710467123,-0.14632148267155742,2.0351117955585565,0.08654805294682628,0.42857142857142855
EMA+Candle+Structure,0.75,2.0,10,60.0,1.6792798765810684,0.3870940055411119,-0.1608210391664007,3.610479147015594,0.16792798765810685,0.9
EMA+Candle+Structure,0.75,2.0,7,42.857142857142854,0.6058363706277841,0.39704076710467123,-0.14632148267155742,2.0351117955585565,0.08654805294682628,0.42857142857142855
EMA+Vol,0.75,2.0,55,36.36363636363637,0.19877736319795694,0.2197911526335353,-0.11991559112779286,1.047361257871588,0.003614133876326475,0.050853010755417725
EMA+Vol,0.75,2.0,55,36.36363636363637,0.19877736319795694,0.2197911526335353,-0.11991559112779286,1.047361257871588,0.003614133876326475,0.050853010755417725
EMA+Vol,0.75,2.0,55,36.36363636363637,0.19877736319795694,0.2197911526335353,-0.11991559112779286,1.047361257871588,0.003614133876326475,0.050853010755417725
EMA+Vol,0.75,2.0,55,36.36363636363637,0.19877736319795694,0.2197911526335353,-0.11991559112779286,1.047361257871588,0.003614133876326475,0.050853010755417725
EMA+Vol,0.75,2.0,38,34.21052631578947,0.13870488310698895,0.24453484510125298,-0.12160992412837199,1.0456228828695169,0.0036501285028155,0.0011840797396133371
EMA+Vol,0.75,2.0,38,34.21052631578947,0.13870488310698895,0.24453484510125298,-0.12160992412837199,1.0456228828695169,0.0036501285028155,0.0011840797396133371
EMA+Vol,0.75,2.0,38,34.21052631578947,0.13870488310698895,0.24453484510125298,-0.12160992412837199,1.0456228828695169,0.0036501285028155,0.0011840797396133371
EMA+Vol,0.75,2.0,38,34.21052631578947,0.13870488310698895,0.24453484510125298,-0.12160992412837199,1.0456228828695169,0.0036501285028155,0.0011840797396133371
EMA+Vol+Structure,0.75,2.0,8,50.0,0.6651809690988764,0.3923351947812271,-0.22603995250650802,1.735689600137972,0.08314762113735953,0.5
EMA+Vol+Structure,0.75,2.0,8,50.0,0.6651809690988764,0.3923351947812271,-0.22603995250650802,1.735689600137972,0.08314762113735953,0.5
EMA+Vol+Structure,0.75,2.0,5,60.0,0.8085516330104683,0.4019126755535228,-0.19859319682505,3.0356982160943793,0.16171032660209367,0.8
EMA+Vol+Structure,0.75,2.0,5,60.0,0.8085516330104683,0.4019126755535228,-0.19859319682505,3.0356982160943793,0.16171032660209367,0.8
EMA+Vol+Candle,0.75,2.0,28,46.42857142857143,0.998004530358747,0.23692524807268536,-0.13880157963907752,1.4793435026478492,0.03564301894138383,0.21215469413360408
EMA+Vol+Candle,0.75,2.0,28,46.42857142857143,0.998004530358747,0.23692524807268536,-0.13880157963907752,1.4793435026478492,0.03564301894138383,0.21215469413360408
EMA+Vol+Candle,0.75,2.0,21,42.857142857142854,0.18548899047878134,0.23000302905582076,-0.15704485591863376,1.0984267570103692,0.008832809070418182,0.0784454645767245
EMA+Vol+Candle,0.75,2.0,21,42.857142857142854,0.18548899047878134,0.23000302905582076,-0.15704485591863376,1.0984267570103692,0.008832809070418182,0.0784454645767245
EMA+Vol+Candle,0.75,2.0,21,42.857142857142854,0.779378957479669,0.26158904846679837,-0.1312435398934597,1.4948681398670176,0.037113283689508045,0.21106557305430687
EMA+Vol+Candle,0.75,2.0,21,42.857142857142854,0.779378957479669,0.26158904846679837,-0.1312435398934597,1.4948681398670176,0.037113283689508045,0.21106557305430687
EMA+Vol+Candle,0.75,2.0,16,37.5,0.13792032454569297,0.27090408073495903,-0.1487504159864061,1.0927192866192033,0.008620020284105828,0.07121252215692145
EMA+Vol+Candle,0.75,2.0,16,37.5,0.13792032454569297,0.27090408073495903,-0.1487504159864061,1.0927192866192033,0.008620020284105828,0.07121252215692145
EMA+Vol+Candle+Structure,0.75,2.0,7,57.14285714285714,0.9260566224593056,0.3923351947812271,-0.2144280522218676,2.4395762943384534,0.1322938032084722,0.7142857142857143
EMA+Vol+Candle+Structure,0.75,2.0,6,50.0,0.6058363706277841,0.39704076710467123,-0.19509531022874324,2.0351117955585565,0.100972728437964,0.5
EMA+Vol+Candle+Structure,0.75,2.0,5,60.0,0.8085516330104683,0.4019126755535228,-0.19859319682505,3.0356982160943793,0.16171032660209367,0.8
EMA+Vol+Candle+Structure,0.75,2.0,5,40.0,0.24223361816344394,0.4137597744248368,-0.19509531022874324,1.4138722724454225,0.04844672363268879,0.2
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA,0.75,2.5,119,23.52941176470588,-2.3570780721757445,0.29771674363024686,-0.11750710872332588,0.7795711500477555,-0.01980737875777938,-0.11446267073419382
EMA+Structure,0.75,2.5,18,44.44444444444444,2.1488366876795952,0.4698364923733561,-0.1609855251307254,2.334801179133758,0.11937981598219971,0.7222222222222254
EMA+Structure,0.75,2.5,6,50.0,0.5337689166391456,0.3306772721026545,-0.15275429988960598,2.1647657207792625,0.08896148610652427,0.5689702274912215
EMA+Structure,0.75,2.5,18,44.44444444444444,2.1488366876795952,0.4698364923733561,-0.1609855251307254,2.334801179133758,0.11937981598219971,0.7222222222222254
EMA+Structure,0.75,2.5,6,50.0,0.5337689166391456,0.3306772721026545,-0.15275429988960598,2.1647657207792625,0.08896148610652427,0.5689702274912215
EMA+Structure,0.75,2.5,18,44.44444444444444,2.1488366876795952,0.4698364923733561,-0.1609855251307254,2.334801179133758,0.11937981598219971,0.7222222222222254
EMA+Structure,0.75,2.5,6,50.0,0.5337689166391456,0.3306772721026545,-0.15275429988960598,2.1647657207792625,0.08896148610652427,0.5689702274912215
EMA+Structure,0.75,2.5,18,44.44444444444444,2.1488366876795952,0.4698364923733561,-0.1609855251307254,2.334801179133758,0.11937981598219971,0.7222222222222254
EMA+Structure,0.75,2.5,6,50.0,0.5337689166391456,0.3306772721026545,-0.15275429988960598,2.1647657207792625,0.08896148610652427,0.5689702274912215
EMA+Candle,0.75,2.5,38,36.84210526315789,1.369089772432146,0.2970966544276901,-0.11626097456481316,1.490666858747783,0.03602867822189858,0.15453790954358876
EMA+Candle,0.75,2.5,38,36.84210526315789,1.369089772432146,0.2970966544276901,-0.11626097456481316,1.490666858747783,0.03602867822189858,0.15453790954358876
EMA+Candle,0.75,2.5,25,32.0,0.7209078693985093,0.31623045604799194,-0.10640798699914268,1.3985259608292142,0.028836314775940397,0.12391228598328433
EMA+Candle,0.75,2.5,25,32.0,0.7209078693985093,0.31623045604799194,-0.10640798699914268,1.3985259608292142,0.028836314775940397,0.12391228598328433
EMA+Candle,0.75,2.5,38,36.84210526315789,1.369089772432146,0.2970966544276901,-0.11626097456481316,1.490666858747783,0.03602867822189858,0.15453790954358876
EMA+Candle,0.75,2.5,38,36.84210526315789,1.369089772432146,0.2970966544276901,-0.11626097456481316,1.490666858747783,0.03602867822189858,0.15453790954358876
EMA+Candle,0.75,2.5,25,32.0,0.7209078693985093,0.31623045604799194,-0.10640798699914268,1.3985259608292142,0.028836314775940397,0.12391228598328433
EMA+Candle,0.75,2.5,25,32.0,0.7209078693985093,0.31623045604799194,-0.10640798699914268,1.3985259608292142,0.028836314775940397,0.12391228598328433
EMA+Candle+Structure,0.75,2.5,10,60.0,1.9033367583368863,0.42443681916708154,-0.1608210391664007,3.95878071706699,0.19033367583368865,1.012721563860034
EMA+Candle+Structure,0.75,2.5,7,28.57142857142857,0.09252937882001289,0.3389076547531213,-0.11705718613724594,1.1580926073372806,0.013218482688573258,0.01817366265719159
EMA+Candle+Structure,0.75,2.5,10,60.0,1.9033367583368863,0.42443681916708154,-0.1608210391664007,3.95878071706699,0.19033367583368865,1.012721563860034
EMA+Candle+Structure,0.75,2.5,7,28.57142857142857,0.09252937882001289,0.3389076547531213,-0.11705718613724594,1.1580926073372806,0.013218482688573258,0.01817366265719159
EMA+Vol,0.75,2.5,55,29.09090909090909,-1.05845520825088,0.19616190507636685,-0.10761655614032693,0.7478094625212793,-0.01924464015001602,-0.08658733645794663
EMA+Vol,0.75,2.5,55,29.09090909090909,-1.05845520825088,0.19616190507636685,-0.10761655614032693,0.7478094625212793,-0.01924464015001602,-0.08658733645794663
EMA+Vol,0.75,2.5,55,29.09090909090909,-1.05845520825088,0.19616190507636685,-0.10761655614032693,0.7478094625212793,-0.01924464015001602,-0.08658733645794663
EMA+Vol,0.75,2.5,55,29.09090909090909,-1.05845520825088,0.19616190507636685,-0.10761655614032693,0.7478094625212793,-0.01924464015001602,-0.08658733645794663
EMA+Vol,0.75,2.5,38,31.57894736842105,-0.864451800090999,0.18131635859319176,-0.11693261935420383,0.7156640607131769,-0.022748731581342073,-0.1565899925557747
EMA+Vol,0.75,2.5,38,31.57894736842105,-0.864451800090999,0.18131635859319176,-0.11693261935420383,0.7156640607131769,-0.022748731581342073,-0.1565899925557747
EMA+Vol,0.75,2.5,38,31.57894736842105,-0.864451800090999,0.18131635859319176,-0.11693261935420383,0.7156640607131769,-0.022748731581342073,-0.1565899925557747
EMA+Vol,0.75,2.5,38,31.57894736842105,-0.864451800090999,0.18131635859319176,-0.11693261935420383,0.7156640607131769,-0.022748731581342073,-0.1565899925557747
EMA+Vol+Structure,0.75,2.5,8,37.5,0.24642859674382872,0.38352946892328693,-0.1808319620052064,1.2725498236166168,0.03080357459297861,0.20340195482504264
EMA+Vol+Structure,0.75,2.5,8,37.5,0.24642859674382872,0.38352946892328693,-0.1808319620052064,1.2725498236166168,0.03080357459297861,0.20340195482504264
EMA+Vol+Structure,0.75,2.5,5,60.0,0.753402013119761,0.38352946892328693,-0.19859319682505,2.8968474881429795,0.15068040262395216,0.7254431277200682
EMA+Vol+Structure,0.75,2.5,5,60.0,0.753402013119761,0.38352946892328693,-0.19859319682505,2.8968474881429795,0.15068040262395216,0.7254431277200682
EMA+Vol+Candle,0.75,2.5,28,32.142857142857146,-0.5152769371552114,0.1740829730478834,-0.1095801944519033,0.752511492306704,-0.018402747755543285,-0.12162476383361133
EMA+Vol+Candle,0.75,2.5,28,32.142857142857146,-0.5152769371552114,0.1740829730478834,-0.1095801944519033,0.752511492306704,-0.018402747755543285,-0.12162476383361133
EMA+Vol+Candle,0.75,2.5,21,28.57142857142857,-0.9357651124776011,0.15812885975766736,-0.125635884734907,0.5034512554795022,-0.04456024345131433,-0.22502045739468612
EMA+Vol+Candle,0.75,2.5,21,28.57142857142857,-0.9357651124776011,0.15812885975766736,-0.125635884734907,0.5034512554795022,-0.04456024345131433,-0.22502045739468612
EMA+Vol+Candle,0.75,2.5,21,33.33333333333333,-0.08917574591885757,0.21224953325752263,-0.11249446276582258,0.9433776918396336,-0.004246464091374191,-0.043497513759123224
EMA+Vol+Candle,0.75,2.5,21,33.33333333333333,-0.08917574591885757,0.21224953325752263,-0.11249446276582258,0.9433776918396336,-0.004246464091374191,-0.043497513759123224
EMA+Vol+Candle,0.75,2.5,16,25.0,-0.6197310259463493,0.21694328347942793,-0.12395867998867176,0.5833752653148985,-0.03873318912164683,-0.202086500430555
EMA+Vol+Candle,0.75,2.5,16,25.0,-0.6197310259463493,0.21694328347942793,-0.12395867998867176,0.5833752653148985,-0.03873318912164683,-0.202086500430555
EMA+Vol+Candle+Structure,0.75,2.5,7,42.857142857142854,0.5073042501042582,0.38352946892328693,-0.1608210391664007,1.7886161113213443,0.0724720357291797,0.3753165198000487
EMA+Vol+Candle+Structure,0.75,2.5,6,33.33333333333333,0.09252937882001289,0.3389076547531213,-0.14632148267155742,1.1580926073372806,0.015421563136668787,0.021202606433390187
EMA+Vol+Candle+Structure,0.75,2.5,5,60.0,0.753402013119761,0.38352946892328693,-0.19859319682505,2.8968474881429795,0.15068040262395216,0.7254431277200682
EMA+Vol+Candle+Structure,0.75,2.5,5,40.0,0.09252937882001289,0.3389076547531213,-0.19509531022874324,1.1580926073372806,0.01850587576400259,0.025443127720068227
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA,0.75,3.0,118,22.88135593220339,-2.932469698404845,0.28234016414762303,-0.11599619923506227,0.7221896755823021,-0.02485143812207495,-0.14085526176406116
EMA+Structure,0.75,3.0,18,44.44444444444444,1.7494072957146365,0.4199078183777363,-0.1609855251307254,2.0866860820524464,0.09718929420636868,0.617019667672777
EMA+Structure,0.75,3.0,6,50.0,0.7129000377082426,0.3903876457923536,-0.15275429988960598,2.5556573273189875,0.1188166729513738,0.7356368941578869
EMA+Structure,0.75,3.0,18,44.44444444444444,1.7494072957146365,0.4199078183777363,-0.1609855251307254,2.0866860820524464,0.09718929420636868,0.617019667672777
EMA+Structure,0.75,3.0,6,50.0,0.7129000377082426,0.3903876457923536,-0.15275429988960598,2.5556573273189875,0.1188166729513738,0.7356368941578869
EMA+Structure,0.75,3.0,18,44.44444444444444,1.7494072957146365,0.4199078183777363,-0.1609855251307254,2.0866860820524464,0.09718929420636868,0.617019667672777
EMA+Structure,0.75,3.0,6,50.0,0.7129000377082426,0.3903876457923536,-0.15275429988960598,2.5556573273189875,0.1188166729513738,0.7356368941578869
EMA+Structure,0.75,3.0,18,44.44444444444444,1.7494072957146365,0.4199078183777363,-0.1609855251307254,2.0866860820524464,0.09718929420636868,0.617019667672777
EMA+Structure,0.75,3.0,6,50.0,0.7129000377082426,0.3903876457923536,-0.15275429988960598,2.5556573273189875,0.1188166729513738,0.7356368941578869
EMA+Candle,0.75,3.0,38,36.84210526315789,0.5765685346974196,0.24048799458949535,-0.11626097456481316,1.206635881349275,0.015172856176247876,0.04217756705534823
EMA+Candle,0.75,3.0,38,36.84210526315789,0.5765685346974196,0.24048799458949535,-0.11626097456481316,1.206635881349275,0.015172856176247876,0.04217756705534823
EMA+Candle,0.75,3.0,25,32.0,0.2910815308825716,0.26250216373349966,-0.10640798699914268,1.1609131370301216,0.011643261235302876,0.03236144213912216
EMA+Candle,0.75,3.0,25,32.0,0.2910815308825716,0.26250216373349966,-0.10640798699914268,1.1609131370301216,0.011643261235302876,0.03236144213912216
EMA+Candle,0.75,3.0,38,36.84210526315789,0.5765685346974196,0.24048799458949535,-0.11626097456481316,1.206635881349275,0.015172856176247876,0.04217756705534823
EMA+Candle,0.75,3.0,38,36.84210526315789,0.5765685346974196,0.24048799458949535,-0.11626097456481316,1.206635881349275,0.015172856176247876,0.04217756705534823
EMA+Candle,0.75,3.0,25,32.0,0.2910815308825716,0.26250216373349966,-0.10640798699914268,1.1609131370301216,0.011643261235302876,0.03236144213912216
EMA+Candle,0.75,3.0,25,32.0,0.2910815308825716,0.26250216373349966,-0.10640798699914268,1.1609131370301216,0.011643261235302876,0.03236144213912216
EMA+Candle+Structure,0.75,3.0,10,60.0,1.251053555076474,0.31572295195701283,-0.1608210391664007,2.9447914923961154,0.12510535550764743,0.6935777965857242
EMA+Candle+Structure,0.75,3.0,7,28.57142857142857,-0.2895255685640117,0.14788018106110903,-0.11705718613724594,0.5053262800550291,-0.041360795509144524,-0.22618573081338766
EMA+Candle+Structure,0.75,3.0,10,60.0,1.251053555076474,0.31572295195701283,-0.1608210391664007,2.9447914923961154,0.12510535550764743,0.6935777965857242
EMA+Candle+Structure,0.75,3.0,7,28.57142857142857,-0.2895255685640117,0.14788018106110903,-0.11705718613724594,0.5053262800550291,-0.041360795509144524,-0.22618573081338766
EMA+Vol,0.75,3.0,54,29.629629629629626,-0.9040913885965522,0.19708407436209804,-0.10677464679974004,0.7771767047668133,-0.01674243312215839,-0.0540335404247213
EMA+Vol,0.75,3.0,54,29.629629629629626,-0.9040913885965522,0.19708407436209804,-0.10677464679974004,0.7771767047668133,-0.01674243312215839,-0.0540335404247213
EMA+Vol,0.75,3.0,54,29.629629629629626,-0.9040913885965522,0.19708407436209804,-0.10677464679974004,0.7771767047668133,-0.01674243312215839,-0.0540335404247213
EMA+Vol,0.75,3.0,54,29.629629629629626,-0.9040913885965522,0.19708407436209804,-0.10677464679974004,0.7771767047668133,-0.01674243312215839,-0.0540335404247213
EMA+Vol,0.75,3.0,38,31.57894736842105,-1.0571305455414,0.165259796472325,-0.11693261935420383,0.652288066745116,-0.027819224882668414,-0.1738401946017663
EMA+Vol,0.75,3.0,38,31.57894736842105,-1.0571305455414,0.165259796472325,-0.11693261935420383,0.652288066745116,-0.027819224882668414,-0.1738401946017663
EMA+Vol,0.75,3.0,38,31.57894736842105,-1.0571305455414,0.165259796472325,-0.11693261935420383,0.652288066745116,-0.027819224882668414,-0.1738401946017663
EMA+Vol,0.75,3.0,38,31.57894736842105,-1.0571305455414,0.165259796472325,-0.11693261935420383,0.652288066745116,-0.027819224882668414,-0.1738401946017663
EMA+Vol+Structure,0.75,3.0,8,37.5,-0.04107173118747204,0.28769602627952,-0.1808319620052064,0.9545746993705797,-0.005133966398433998,0.052087485538285794
EMA+Vol+Structure,0.75,3.0,8,37.5,-0.04107173118747204,0.28769602627952,-0.1808319620052064,0.9545746993705797,-0.005133966398433998,0.052087485538285794
EMA+Vol+Structure,0.75,3.0,5,60.0,0.4659016851884601,0.28769602627952,-0.19859319682505,2.1730051498161203,0.093180337037692,0.4833399768612573
EMA+Vol+Structure,0.75,3.0,5,60.0,0.4659016851884601,0.28769602627952,-0.19859319682505,2.1730051498161203,0.093180337037692,0.4833399768612573
EMA+Vol+Candle,0.75,3.0,28,32.142857142857146,-0.6587508095510388,0.15814143167056927,-0.1095801944519033,0.6836007144087872,-0.023526814626822823,-0.1601338831839714
EMA+Vol+Candle,0.75,3.0,28,32.142857142857146,-0.6587508095510388,0.15814143167056927,-0.1095801944519033,0.6836007144087872,-0.023526814626822823,-0.1601338831839714
EMA+Vol+Candle,0.75,3.0,21,28.57142857142857,-1.1737936043261519,0.11845744444957552,-0.125635884734907,0.3771452549548943,-0.055894933539340566,-0.3001754736713567
EMA+Vol+Candle,0.75,3.0,21,28.57142857142857,-1.1737936043261519,0.11845744444957552,-0.125635884734907,0.3771452549548943,-0.055894933539340566,-0.3001754736713567
EMA+Vol+Candle,0.75,3.0,21,33.33333333333333,-0.23264961831468486,0.19175326577240445,-0.11249446276582258,0.8522786858032885,-0.011078553253080256,-0.09484300622626998
EMA+Vol+Candle,0.75,3.0,21,33.33333333333333,-0.23264961831468486,0.19175326577240445,-0.11249446276582258,0.8522786858032885,-0.011078553253080256,-0.09484300622626998
EMA+Vol+Candle,0.75,3.0,16,25.0,-0.8577595177949003,0.15743616051729017,-0.12395867998867176,0.42335655863087557,-0.05360996986218127,-0.30072745929368516
EMA+Vol+Candle,0.75,3.0,16,25.0,-0.8577595177949003,0.15743616051729017,-0.12395867998867176,0.42335655863087557,-0.05360996986218127,-0.30072745929368516
EMA+Vol+Candle+Structure,0.75,3.0,7,42.857142857142854,0.2198039221729573,0.28769602627952,-0.1608210391664007,1.3416902466746394,0.03140056031042246,0.2023856977580409
EMA+Vol+Candle+Structure,0.75,3.0,6,33.33333333333333,-0.2895255685640117,0.14788018106110903,-0.14632148267155742,0.5053262800550291,-0.048254261427335285,-0.26388335261561896
EMA+Vol+Candle+Structure,0.75,3.0,5,60.0,0.4659016851884601,0.28769602627952,-0.19859319682505,2.1730051498161203,0.093180337037692,0.4833399768612573
EMA+Vol+Candle+Structure,0.75,3.0,5,40.0,-0.2895255685640117,0.14788018106110903,-0.19509531022874324,0.5053262800550291,-0.057905113712802325,-0.31666002313874275
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA,0.75,4.0,116,23.275862068965516,-3.48280189823346,0.2600831651315951,-0.11803423996389356,0.6684639507137984,-0.030024154295116047,-0.1870007983695907
EMA+Structure,0.75,4.0,18,44.44444444444444,1.8898302421243602,0.4374606866789517,-0.1609855251307254,2.1739131456631005,0.10499056900690887,0.6479161482971123
EMA+Structure,0.75,4.0,6,50.0,0.7029076882139833,0.3870568626276005,-0.15275429988960598,2.533852486688248,0.11715128136899725,0.6934641124093134
EMA+Structure,0.75,4.0,18,44.44444444444444,1.8898302421243602,0.4374606866789517,-0.1609855251307254,2.1739131456631005,0.10499056900690887,0.6479161482971123
EMA+Structure,0.75,4.0,6,50.0,0.7029076882139833,0.3870568626276005,-0.15275429988960598,2.533852486688248,0.11715128136899725,0.6934641124093134
EMA+Structure,0.75,4.0,18,44.44444444444444,1.8898302421243602,0.4374606866789517,-0.1609855251307254,2.1739131456631005,0.10499056900690887,0.6479161482971123
